-4.897104865727371914e-01,7.654199042329050684e-01,-2.493989751089618068e-01,-1.630823122263751257e+00,1.110523552552815207e+00,1.050072971989610693e+00,-1.769920975068360436e+00,-3.304387878370802518e-04,1.654362437402011029e-03,3.031582943950773129e-03,-6.169192100127752001e-03,9.266107339763446750e-04,-9.192242990161194347e-04,-6.704497109805632052e-04,8.766436636783278558e-02,2.006017581819704090e-02,1.057817498401735640e-01,-2.838408474745906518e-01,1.338643327517385039e-02,3.933128507904560568e-03,-4.303097376543098436e-03
-4.897107262005427342e-01,7.654215781399966723e-01,-2.493958356422695810e-01,-1.630829573589170689e+00,1.110524489540426041e+00,1.050072059161450744e+00,-1.769921648221437049e+00,-2.396278055497530566e-04,1.673907091649906934e-03,3.139466692229178537e-03,-6.451325419330534647e-03,9.369876107734445353e-04,-9.128281600227880661e-04,-6.731530766947427984e-04,9.081098228732718824e-02,1.954465424789588943e-02,1.078837482784053836e-01,-2.821333192027825620e-01,1.037687679709988105e-02,6.396138993331404107e-03,-2.703365714179565421e-03
-4.897108729277835915e-01,7.654232714426855155e-01,-2.493925852890345185e-01,-1.630836305168500644e+00,1.110525433915936944e+00,1.050071155000968703e+00,-1.769922322622896393e+00,-1.467272408392305367e-04,1.693302688884899473e-03,3.250353235068929262e-03,-6.731579329918860148e-03,9.443755108669261381e-04,-9.041604820263113252e-04,-6.744014592538724899e-04,9.290056471052250686e-02,1.939559723499243576e-02,1.108865428397508845e-01,-2.802539105883252168e-01,7.387900093481654037e-03,8.667677996476696664e-03,-1.248382559129724645e-03
-4.897109257209150690e-01,7.654249843054929947e-01,-2.493892201539495423e-01,-1.630843315049816722e+00,1.110526382721446437e+00,1.050070261557917384e+00,-1.769922996971528661e+00,-5.279313146830201856e-05,1.712862807512866578e-03,3.365135084962444199e-03,-7.009881316157672015e-03,9.488055095500778522e-04,-8.934430512844053832e-04,-6.743486322917659984e-04,9.393410937092851187e-02,1.956011862796720041e-02,1.147818498935148368e-01,-2.783019862388114718e-01,4.429998683151719317e-03,1.071743074190597417e-02,5.282696210646005116e-05
-4.897108845851450565e-01,7.654267171474200548e-01,-2.493857354780406044e-01,-1.630850601306040204e+00,1.110527333039286635e+00,1.050069380632934424e+00,-1.769923670126088977e+00,4.113576999134224384e-05,1.732841927077424533e-03,3.484675908925370744e-03,-7.286256223529389078e-03,9.503178402146382096e-04,-8.809249829568757770e-04,-6.731545602961190979e-04,9.392890145964426230e-02,1.997911956455803578e-02,1.195408239629266456e-01,-2.763749073717166604e-01,1.512330664560400731e-03,1.251806832752958877e-02,1.194071995646883841e-03
-4.897107505317668252e-01,7.654284705783349629e-01,-2.493821256868880842e-01,-1.630858162127860611e+00,1.110528282000509570e+00,1.050068513754582211e+00,-1.769924341108578769e+00,1.340533782426128208e-04,1.753430914944703600e-03,3.609791152530115056e-03,-7.560821820348003625e-03,9.489612230034836365e-04,-8.668783521812666428e-04,-6.709824897046682895e-04,9.291760825127058643e-02,2.058898786727896002e-02,1.251152436047441863e-01,-2.745655968186141993e-01,-1.356617211154527739e-03,1.404663077560910044e-02,2.172070591450825285e-03
-4.897105255313368155e-01,7.654302453326120581e-01,-2.493783844565791441e-01,-1.630865995909964283e+00,1.110529226793363078e+00,1.050067662161870752e+00,-1.769925009104603042e+00,2.250004299963167316e-04,1.774754277131391968e-03,3.741230308946403953e-03,-7.833782103594545340e-03,9.447928534928932932e-04,-8.515927113895269043e-04,-6.679960243472176208e-04,9.094705175370390582e-02,2.132336218668829178e-02,1.314391564162891157e-01,-2.729602832465412576e-01,-4.168369510590312112e-03,1.528564079173979143e-02,2.986465357450676476e-03
-4.897102124541766743e-01,7.654320422017915071e-01,-2.493745047953713490e-01,-1.630874101328535719e+00,1.110530164672357101e+00,1.050066826793069952e+00,-1.769925673460843951e+00,3.130771601535461707e-04,1.796869179479353021e-03,3.879661207800044059e-03,-8.105418571349205445e-03,9.378789940755164097e-04,-8.353688008592596208e-04,-6.643562410197113030e-04,8.807673015722944365e-02,2.211490234796109275e-02,1.384308988536400997e-01,-2.716364677546599382e-01,-6.913859417376926053e-03,1.622391053026726870e-02,3.639783327506360740e-03
-4.897098149998600491e-01,7.654338619679861289e-01,-2.493704791387593711e-01,-1.630882477408251985e+00,1.110531092968423117e+00,1.050066008281292929e+00,-1.769926333679741948e+00,3.974543166336650269e-04,1.819766194638568722e-03,4.025656611982886962e-03,-8.376079716250222143e-03,9.282960659835554290e-04,-8.185117769529969044e-04,-6.602188980582341825e-04,8.437715648011885616e-02,2.289701515921562305e-02,1.459954041828429028e-01,-2.706611449010172810e-01,-9.582928091960990144e-03,1.685702390626272681e-02,4.137342961477082429e-03
-4.897093376174636581e-01,7.654357053396738664e-01,-2.493662994554348145e-01,-1.630891123577268953e+00,1.110532009100527295e+00,1.050065206957011776e+00,-1.769926989411529039e+00,4.773823964137153208e-04,1.843371687687523361e-03,4.179683324560046383e-03,-8.646169016997790752e-03,9.161321040955006144e-04,-8.013242811522618050e-04,-6.557317871802110978e-04,7.992807978005030123e-02,2.360549304895471004e-02,1.540267125771592194e-01,-2.700893007475690388e-01,-1.216396188805481116e-02,1.718749580073515235e-02,4.487110878023134984e-03
-4.897087854184180022e-01,7.654375728913921373e-01,-2.493619573615098450e-01,-1.630900039708988558e+00,1.110532910588938771e+00,1.050064422857356572e+00,-1.769927640443805572e+00,5.521990456825548151e-04,1.867551718315684558e-03,4.342093924960295850e-03,-8.916131719671066547e-03,9.014884114418382673e-04,-7.840996551934659034e-04,-6.510322764667263130e-04,7.481664926883950517e-02,2.418003062816108731e-02,1.624106004002496551e-01,-2.699627026732751567e-01,-1.464369265366234109e-02,1.722462595879588332e-02,4.699510713484829870e-03
-4.897081640837971372e-01,7.654394650087016361e-01,-2.493574442403343194e-01,-1.630909226149697577e+00,1.110533795070175245e+00,1.050063655741780178e+00,-1.769928286688895458e+00,6.213346208456479742e-04,1.892117309505349319e-03,4.513121175521712762e-03,-9.186440709010189679e-03,8.844812365547668814e-04,-7.671155763240169014e-04,-6.462450899639098469e-04,6.913557516309314088e-02,2.456559118966485100e-02,1.710272505614173211e-01,-2.703089893391235066e-01,-1.700717488707135377e-02,1.698407886944903675e-02,4.787186502816501675e-03
-4.897074797678437341e-01,7.654413818396121894e-01,-2.493527513652666616e-01,-1.630918683731470642e+00,1.110534660313469812e+00,1.050062905113434919e+00,-1.769928928169262283e+00,6.843159534164509417e-04,1.916830910569877972e-03,4.692875067657661589e-03,-9.457581773078777704e-03,8.652432946726316965e-04,-7.506283452208443530e-04,-6.414803667247638824e-04,6.298133257080298919e-02,2.471360106452858210e-02,1.797538921359490560e-01,-2.711410640685876228e-01,-1.923794188213519968e-02,1.648723110317259002e-02,4.764723239145922037e-03
-4.897067389994437803e-01,7.654433232534774145e-01,-2.493478700228540512e-01,-1.630928413770034613e+00,1.110535504238432614e+00,1.050062170245424031e+00,-1.769929565001301164e+00,7.407683999641085379e-04,1.941413865217019681e-03,4.881342412607733890e-03,-9.730038563862251910e-03,8.439249628318305600e-04,-7.348680108494696096e-04,-6.368320389314754927e-04,5.645244654765763093e-02,2.458295464714161174e-02,1.884673449500719189e-01,-2.724567907834745673e-01,-2.131833184080109481e-02,1.576033437137472348e-02,4.648327793288344577e-03
-4.897059485831558034e-01,7.654452888081595407e-01,-2.493427916340281159e-01,-1.630938418047586769e+00,1.110536324933430574e+00,1.050061450210959313e+00,-1.769930197377866055e+00,7.904162879901672524e-04,1.965554682137799804e-03,5.078388825924123016e-03,-1.000427755212589774e-02,8.206949979930794120e-04,-7.200344647874633297e-04,-6.323765647926558181e-04,4.964788802605867718e-02,2.414081692078026697e-02,1.970464133163887799e-01,-2.742389882636463994e-01,-2.322996483875114371e-02,1.483354606200628853e-02,4.455474138819716205e-03
-4.897051155012658308e-01,7.654472777260553640e-01,-2.493375078711198289e-01,-1.630948698780854578e+00,1.110537120674085498e+00,1.050060743916374051e+00,-1.769930825549913100e+00,8.330818899705423044e-04,1.988917895847109370e-03,5.283762908274962193e-03,-1.028073326777531084e-02,7.957406549988399642e-04,-7.062945853220514584e-04,-6.281720470042771818e-04,4.266560198037504248e-02,2.336321370930941055e-02,2.053740823508389268e-01,-2.764557156494124590e-01,-2.495434299423939656e-02,1.373987946541186181e-02,4.204517788378684014e-03
-4.897042468181945774e-01,7.654492888793541505e-01,-2.493320107687314879e-01,-1.630959258574961934e+00,1.110537889941200840e+00,1.050060050135912526e+00,-1.769931449807674584e+00,8.686830712539350208e-04,2.011153298795791827e-03,5.497102388337444905e-03,-1.055979410733960504e-02,7.692671154070108985e-04,-6.937804615939722076e-04,-6.242577615577692357e-04,3.560118128339266608e-02,2.223540294868225561e-02,2.133394800624823229e-01,-2.790608395642943385e-01,-2.647353959182905878e-02,1.251412372807920483e-02,3.914285446507998964e-03
-4.897033495884307586e-01,7.654513207846762590e-01,-2.493262928267647449e-01,-1.630970100363940078e+00,1.110538631437377743e+00,1.050059367547230282e+00,-1.769932070461789131e+00,8.972297637950589228e-04,2.031905322119638337e-03,5.717941966745541081e-03,-1.084178897814910315e-02,7.414961768995978518e-04,-6.825886823516022278e-04,-6.206541144953296642e-04,2.854669254112392543e-02,2.075202332384637818e-02,2.208395784080963153e-01,-2.819948708094985323e-01,-2.777093850741303022e-02,1.119177924236993901e-02,3.603647062439625706e-03
-4.897024307690129308e-01,7.654533716070183180e-01,-2.493203471041815500e-01,-1.630981227338974326e+00,1.110539344101571402e+00,1.050058694766596190e+00,-1.769932687824824935e+00,9.188194178222147332e-04,2.050822342049020506e-03,5.945722583194187026e-03,-1.112697503424745632e-02,7.126641937089698772e-04,-6.727806341207600172e-04,-6.173630358380405476e-04,2.158965402715584680e-02,1.891701992938215823e-02,2.277806164486456952e-01,-2.851860560983522919e-01,-2.883198319062797374e-02,9.808048230842239187e-03,3.291078657289064988e-03
-4.897014971374342163e-01,7.654554391727107499e-01,-2.493141673023600291e-01,-1.630992642865716213e+00,1.110540027120870521e+00,1.050058030382875263e+00,-1.769933302193635427e+00,9.336315786898205429e-04,2.067565692442230232e-03,6.179801821522531817e-03,-1.141552674186637091e-02,6.830192990359685006e-04,-6.643837208613761775e-04,-6.143688104008636136e-04,1.481216086760582008e-02,1.674335039320963558e-02,2.340792383283446798e-01,-2.885517076189140218e-01,-2.964489467300138181e-02,8.396913259383794598e-03,2.994225437176912825e-03
-4.897005552157065456e-01,7.654575209908824895e-01,-2.493077478371907851e-01,-1.631004350392208258e+00,1.110540679938849085e+00,1.050057372989483317e+00,-1.769933913832970163e+00,9.419217276563296914e-04,2.081818171704351295e-03,6.419465169247111185e-03,-1.170752649210264444e-02,6.528179785905974253e-04,-6.573933920242397162e-04,-6.116393346841513543e-04,8.290148966509112982e-03,1.425247926212122075e-02,2.396633477245790067e-01,-2.919997502362727260e-01,-3.020132044537109789e-02,6.990328837136470901e-03,2.729475716712218523e-03
-4.896996112011920421e-01,7.654596142827275740e-01,-2.493010838993331146e-01,-1.631016353349163284e+00,1.110541302259947294e+00,1.050056721213634914e+00,-1.769934522960747936e+00,9.440145144911957047e-04,2.093291845085502607e-03,6.663937857665534065e-03,-1.200295695492782991e-02,6.223210982550555744e-04,-6.517758484196664983e-04,-6.091277776913414438e-04,2.092786834866013686e-03,1.147367338115132425e-02,2.444726884184227067e-01,-2.954304628251856468e-01,-3.049688033554188299e-02,5.617543604573236975e-03,2.511556992809878871e-03
-4.896986709046941000e-01,7.654617160176890867e-01,-2.492941715023079541e-01,-1.631028655044504783e+00,1.110541894049464240e+00,1.050056073742349660e+00,-1.769935129735359602e+00,9.402964979258618622e-04,2.101734961467575328e-03,6.912397025149192437e-03,-1.230169534150055491e-02,5.917895168779219823e-04,-6.474712851472470094e-04,-6.067746116399236334e-04,-3.718016565333808615e-03,8.443116382072650070e-03,2.484591674836580111e-01,-2.987383865727245569e-01,-3.053158137713355563e-02,4.304563272419502720e-03,2.353166051417789582e-03
-4.896977396961959550e-01,7.654638229555165152e-01,-2.492870075183396816e-01,-1.631041258554215556e+00,1.110542455528900518e+00,1.050055429344822322e+00,-1.769935734245326131e+00,9.312084981619643629e-04,2.106937827462409922e-03,7.163983968260231178e-03,-1.260350971069064928e-02,5.614794361871674761e-04,-6.443975273817848393e-04,-6.045099664580340804e-04,-9.087999763897505398e-03,5.202865994834616689e-03,2.515869431110386301e-01,-3.018143691900949110e-01,-3.031008069075445330e-02,3.073757765462126722e-03,2.264645181889548154e-03
-4.896968224585410701e-01,7.654659316930273460e-01,-2.492795897020682605e-01,-1.631054166611636269e+00,1.110542987166553530e+00,1.050054786890905145e+00,-1.769936336501576335e+00,9.172376548773248945e-04,2.108737510847166936e-03,7.417816271418522026e-03,-1.290805742066052954e-02,5.316376530236560432e-04,-6.424539172146647575e-04,-6.022562501172792253e-04,-1.397084328463949268e-02,1.799683384757036833e-03,2.538323031582912503e-01,-3.045477099698808976e-01,-2.984178316351139906e-02,1.943610167120102608e-03,2.253716340754880268e-03
-4.896959235492659435e-01,7.654680387143069087e-01,-2.492719167024337601e-01,-1.631067381497423696e+00,1.110543489663437855e+00,1.050054145365588054e+00,-1.769936936432542129e+00,8.989092751316016738e-04,2.107021279560881543e-03,7.672999634511430168e-03,-1.321488578738753104e-02,5.024968842519936295e-04,-6.415253170300290681e-04,-5.999309657369848855e-04,-1.832837974572323197e-02,-1.716231286285263861e-03,2.551833630929080110e-01,-3.068283667270019777e-01,-2.914076877166243279e-02,9.286001846356836068e-04,2.325284380294342836e-03
-4.896950467707172350e-01,7.654701404430276357e-01,-2.492639880631861704e-01,-1.631080904932393105e+00,1.110543963934769840e+00,1.050053503879482042e+00,-1.769937533882188774e+00,8.767785487159739577e-04,2.101728720781579577e-03,7.928639247598174081e-03,-1.352343496950917170e-02,4.742713319282518248e-04,-6.414861060171368323e-04,-5.974496465533711770e-04,-2.213072641562769532e-02,-5.292558779301968601e-03,2.556396130867440997e-01,-3.085491821216403974e-01,-2.822555232374178089e-02,3.921101289226515104e-05,2.481319183613664263e-03
-4.896941953485132171e-01,7.654722332955533615e-01,-2.492558042125948559e-01,-1.631094737975446574e+00,1.110544411087415861e+00,1.050052861675421667e+00,-1.769938128611010741e+00,8.514222040049138811e-04,2.092852525712801497e-03,8.183850591302679889e-03,-1.383304305347159147e-02,4.471526460979274148e-04,-6.422040603641140499e-04,-5.947288218596226634e-04,-2.535634471106011298e-02,-8.876195068778019656e-03,2.552113437045065436e-01,-3.096080839624190673e-01,-2.711868583032438565e-02,-7.179543469771850796e-04,2.720824693748511488e-03
-4.896933719183380052e-01,7.654743137335213721e-01,-2.492473664430255031e-01,-1.631108880928712201e+00,1.110544832393841608e+00,1.050052218131398263e+00,-1.769938720299932156e+00,8.234301752042449875e-04,2.080437968025060803e-03,8.437769569340222015e-03,-1.414295326558614313e-02,4.213064257856147547e-04,-6.435440234888136673e-04,-5.916889214736326856e-04,-2.799202880066892218e-02,-1.241455768774072689e-02,2.539189780375420979e-01,-3.099102121145515532e-01,-2.584622031231267880e-02,-1.339963124699606765e-03,3.039900385990027595e-03
